# label=gen system=GEN start=850 end=3000
# frame,gameMode,phase,subphase,curVScroll,curHScroll,ppuCtrl,switchReq,vsram0,ppuScrlX,ppuScrlY,demoLineTextIndex,demoNTWraps,lineCounter,lineAttrIndex,lineDstLo,lineDstHi,attrDstLo,attrDstHi,phase0Cycle,phase0Timer,transferBufSel,demoBusy,vsAddrHi58,vsAddrLoE2,sprite0Act,vsram40,hintQCount,hintQ0Ctr,hintQ0Vsram,hintPendSplit,introScrollMode,stagedMode,stagedHintCtr,stagedBase,stagedEvent,activeHintCtr,stagedSegment,activeSegment,activeBase,activeEvent
955,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,46,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
956,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,45,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
957,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,44,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
958,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,43,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
959,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,42,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
960,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,41,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
961,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,40,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
962,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,3F,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
963,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,3E,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
964,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,3D,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
965,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,3C,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
966,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,3B,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
967,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,3A,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
