# label=nes system=NES start=850 end=3200
# frame,gameMode,phase,subphase,curVScroll,curHScroll,ppuCtrl,switchReq,vsram0,ppuScrlX,ppuScrlY,demoLineTextIndex,demoNTWraps,lineCounter,lineAttrIndex,lineDstLo,lineDstHi,attrDstLo,attrDstHi,phase0Cycle,phase0Timer,transferBufSel,demoBusy,vsAddrHi58,vsAddrLoE2,sprite0Act,vsram40,hintQCount,hintQ0Ctr,hintQ0Vsram,hintPendSplit,introScrollMode,stagedMode,stagedHintCtr,stagedBase,stagedEvent,activeHintCtr,stagedSegment,activeSegment,activeBase,activeEvent
942,00,00,01,00,00,B0,00,FFFF,FF,FF,00,00,00,00,00,00,00,00,0D,21,00,01,00,00,00,FFFF,FF,FF,FFFF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF
943,00,00,01,00,00,B0,00,FFFF,FF,FF,00,00,00,00,00,00,00,00,0D,20,00,01,00,00,00,FFFF,FF,FF,FFFF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF
944,00,00,01,00,00,B0,00,FFFF,FF,FF,00,00,00,00,00,00,00,00,0D,1F,00,01,00,00,00,FFFF,FF,FF,FFFF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF
945,00,00,01,00,00,B0,00,FFFF,FF,FF,00,00,00,00,00,00,00,00,0D,1E,00,01,00,00,00,FFFF,FF,FF,FFFF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF
946,00,00,01,00,00,B0,00,FFFF,FF,FF,00,00,00,00,00,00,00,00,0D,1D,00,01,00,00,00,FFFF,FF,FF,FFFF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF
947,00,00,01,00,00,B0,00,FFFF,FF,FF,00,00,00,00,00,00,00,00,0D,1C,00,01,00,00,00,FFFF,FF,FF,FFFF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF
948,00,00,01,00,00,B0,00,FFFF,FF,FF,00,00,00,00,00,00,00,00,0D,1B,00,01,00,00,00,FFFF,FF,FF,FFFF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF
949,00,00,01,00,00,B0,00,FFFF,FF,FF,00,00,00,00,00,00,00,00,0D,1A,00,01,00,00,00,FFFF,FF,FF,FFFF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF
950,00,00,01,00,00,B0,00,FFFF,FF,FF,00,00,00,00,00,00,00,00,0D,19,00,01,00,00,00,FFFF,FF,FF,FFFF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF
951,00,00,01,00,00,B0,00,FFFF,FF,FF,00,00,00,00,00,00,00,00,0D,18,00,01,00,00,00,FFFF,FF,FF,FFFF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF
