# label=nes system=NES start=850 end=3000
# frame,gameMode,phase,subphase,curVScroll,curHScroll,ppuCtrl,switchReq,vsram0,ppuScrlX,ppuScrlY,demoLineTextIndex,demoNTWraps,lineCounter,lineAttrIndex,lineDstLo,lineDstHi,attrDstLo,attrDstHi,phase0Cycle,phase0Timer,transferBufSel,demoBusy,vsAddrHi58,vsAddrLoE2,sprite0Act,vsram40
1601,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1602,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1603,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1604,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1605,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1606,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1607,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1608,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1609,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1610,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1611,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1612,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1613,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1614,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1615,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1616,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1617,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1618,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1619,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1620,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1621,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1622,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1623,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1624,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1625,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1626,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1627,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1628,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1629,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1630,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1631,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1632,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1633,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1634,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1635,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1636,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1637,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1638,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1639,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1640,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1641,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1642,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1643,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1644,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1645,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1646,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1647,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1648,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1649,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1650,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1651,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1652,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1653,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1654,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1655,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1656,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1657,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1658,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1659,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1660,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1661,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1662,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1663,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1664,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1665,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1666,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1667,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1668,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1669,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1670,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1671,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1672,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1673,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1674,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1675,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1676,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1677,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1678,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1679,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1680,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1681,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1682,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1683,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1684,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1685,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1686,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1687,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1688,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1689,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1690,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1691,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1692,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1693,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1694,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1695,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1696,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1697,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1698,00,01,01,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1699,00,01,02,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1700,00,01,02,08,00,B0,00,FFFF,FF,FF,00,00,00,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1701,00,01,02,09,00,B0,00,FFFF,FF,FF,00,00,01,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1702,00,01,02,09,00,B0,00,FFFF,FF,FF,00,00,01,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1703,00,01,02,0A,00,B0,00,FFFF,FF,FF,00,00,02,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1704,00,01,02,0A,00,B0,00,FFFF,FF,FF,00,00,02,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1705,00,01,02,0B,00,B0,00,FFFF,FF,FF,00,00,03,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1706,00,01,02,0B,00,B0,00,FFFF,FF,FF,00,00,03,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1707,00,01,02,0C,00,B0,00,FFFF,FF,FF,00,00,04,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1708,00,01,02,0C,00,B0,00,FFFF,FF,FF,00,00,04,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1709,00,01,02,0D,00,B0,00,FFFF,FF,FF,00,00,05,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1710,00,01,02,0D,00,B0,00,FFFF,FF,FF,00,00,05,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1711,00,01,02,0E,00,B0,00,FFFF,FF,FF,00,00,06,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1712,00,01,02,0E,00,B0,00,FFFF,FF,FF,00,00,06,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1713,00,01,02,0F,00,B0,00,FFFF,FF,FF,00,00,07,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1714,00,01,02,0F,00,B0,00,FFFF,FF,FF,00,00,07,00,00,29,E0,2B,00,00,00,01,00,00,00,FFFF
1715,00,01,02,10,00,B0,00,FFFF,FF,FF,01,00,08,01,20,29,E0,2B,00,00,00,01,00,00,00,FFFF
1716,00,01,02,10,00,B0,00,FFFF,FF,FF,01,00,08,01,20,29,E0,2B,00,00,00,01,00,00,00,FFFF
1717,00,01,02,11,00,B0,00,FFFF,FF,FF,01,00,09,01,20,29,E0,2B,00,00,00,01,00,00,00,FFFF
1718,00,01,02,11,00,B0,00,FFFF,FF,FF,01,00,09,01,20,29,E0,2B,00,00,00,01,00,00,00,FFFF
1719,00,01,02,12,00,B0,00,FFFF,FF,FF,01,00,0A,01,20,29,E0,2B,00,00,00,01,00,00,00,FFFF
1720,00,01,02,12,00,B0,00,FFFF,FF,FF,01,00,0A,01,20,29,E0,2B,00,00,00,01,00,00,00,FFFF
1721,00,01,02,13,00,B0,00,FFFF,FF,FF,01,00,0B,01,20,29,E0,2B,00,00,00,01,00,00,00,FFFF
1722,00,01,02,13,00,B0,00,FFFF,FF,FF,01,00,0B,01,20,29,E0,2B,00,00,00,01,00,00,00,FFFF
1723,00,01,02,14,00,B0,00,FFFF,FF,FF,01,00,0C,01,20,29,E0,2B,00,00,00,01,00,00,00,FFFF
1724,00,01,02,14,00,B0,00,FFFF,FF,FF,01,00,0C,01,20,29,E0,2B,00,00,00,01,00,00,00,FFFF
1725,00,01,02,15,00,B0,00,FFFF,FF,FF,01,00,0D,01,20,29,E0,2B,00,00,00,01,00,00,00,FFFF
1726,00,01,02,15,00,B0,00,FFFF,FF,FF,01,00,0D,01,20,29,E0,2B,00,00,00,01,00,00,00,FFFF
1727,00,01,02,16,00,B0,00,FFFF,FF,FF,01,00,0E,01,20,29,E0,2B,00,00,00,01,00,00,00,FFFF
1728,00,01,02,16,00,B0,00,FFFF,FF,FF,01,00,0E,01,20,29,E0,2B,00,00,00,01,00,00,00,FFFF
1729,00,01,02,17,00,B0,00,FFFF,FF,FF,01,00,0F,01,20,29,E0,2B,00,00,00,01,00,00,00,FFFF
1730,00,01,02,17,00,B0,00,FFFF,FF,FF,01,00,0F,01,20,29,E0,2B,00,00,00,01,00,00,00,FFFF
1731,00,01,02,18,00,B0,00,FFFF,FF,FF,01,00,10,02,40,29,E0,2B,00,00,00,01,00,00,00,FFFF
1732,00,01,02,18,00,B0,00,FFFF,FF,FF,01,00,10,02,40,29,E0,2B,00,00,00,01,00,00,00,FFFF
1733,00,01,02,19,00,B0,00,FFFF,FF,FF,01,00,11,02,40,29,E0,2B,00,00,00,01,00,00,00,FFFF
1734,00,01,02,19,00,B0,00,FFFF,FF,FF,01,00,11,02,40,29,E0,2B,00,00,00,01,00,00,00,FFFF
1735,00,01,02,1A,00,B0,00,FFFF,FF,FF,01,00,12,02,40,29,E0,2B,00,00,00,01,00,00,00,FFFF
1736,00,01,02,1A,00,B0,00,FFFF,FF,FF,01,00,12,02,40,29,E0,2B,00,00,00,01,00,00,00,FFFF
1737,00,01,02,1B,00,B0,00,FFFF,FF,FF,01,00,13,02,40,29,E0,2B,00,00,00,01,00,00,00,FFFF
1738,00,01,02,1B,00,B0,00,FFFF,FF,FF,01,00,13,02,40,29,E0,2B,00,00,00,01,00,00,00,FFFF
1739,00,01,02,1C,00,B0,00,FFFF,FF,FF,01,00,14,02,40,29,E0,2B,00,00,00,01,00,00,00,FFFF
1740,00,01,02,1C,00,B0,00,FFFF,FF,FF,01,00,14,02,40,29,E0,2B,00,00,00,01,00,00,00,FFFF
1741,00,01,02,1D,00,B0,00,FFFF,FF,FF,01,00,15,02,40,29,E0,2B,00,00,00,01,00,00,00,FFFF
1742,00,01,02,1D,00,B0,00,FFFF,FF,FF,01,00,15,02,40,29,E0,2B,00,00,00,01,00,00,00,FFFF
1743,00,01,02,1E,00,B0,00,FFFF,FF,FF,01,00,16,02,40,29,E0,2B,00,00,00,01,00,00,00,FFFF
1744,00,01,02,1E,00,B0,00,FFFF,FF,FF,01,00,16,02,40,29,E0,2B,00,00,00,01,00,00,00,FFFF
1745,00,01,02,1F,00,B0,00,FFFF,FF,FF,01,00,17,02,40,29,E0,2B,00,00,00,01,00,00,00,FFFF
1746,00,01,02,1F,00,B0,00,FFFF,FF,FF,01,00,17,02,40,29,E0,2B,00,00,00,01,00,00,00,FFFF
1747,00,01,02,20,00,B0,00,FFFF,FF,FF,01,00,18,03,60,29,E0,2B,00,00,00,01,00,00,00,FFFF
1748,00,01,02,20,00,B0,00,FFFF,FF,FF,01,00,18,03,60,29,E0,2B,00,00,00,01,00,00,00,FFFF
1749,00,01,02,21,00,B0,00,FFFF,FF,FF,01,00,19,03,60,29,E0,2B,00,00,00,01,00,00,00,FFFF
1750,00,01,02,21,00,B0,00,FFFF,FF,FF,01,00,19,03,60,29,E0,2B,00,00,00,01,00,00,00,FFFF
1751,00,01,02,22,00,B0,00,FFFF,FF,FF,01,00,1A,03,60,29,E0,2B,00,00,00,01,00,00,00,FFFF
1752,00,01,02,22,00,B0,00,FFFF,FF,FF,01,00,1A,03,60,29,E0,2B,00,00,00,01,00,00,00,FFFF
1753,00,01,02,23,00,B0,00,FFFF,FF,FF,01,00,1B,03,60,29,E0,2B,00,00,00,01,00,00,00,FFFF
1754,00,01,02,23,00,B0,00,FFFF,FF,FF,01,00,1B,03,60,29,E0,2B,00,00,00,01,00,00,00,FFFF
1755,00,01,02,24,00,B0,00,FFFF,FF,FF,01,00,1C,03,60,29,E0,2B,00,00,00,01,00,00,00,FFFF
1756,00,01,02,24,00,B0,00,FFFF,FF,FF,01,00,1C,03,60,29,E0,2B,00,00,00,01,00,00,00,FFFF
1757,00,01,02,25,00,B0,00,FFFF,FF,FF,01,00,1D,03,60,29,E0,2B,00,00,00,01,00,00,00,FFFF
1758,00,01,02,25,00,B0,00,FFFF,FF,FF,01,00,1D,03,60,29,E0,2B,00,00,00,01,00,00,00,FFFF
1759,00,01,02,26,00,B0,00,FFFF,FF,FF,01,00,1E,03,60,29,E0,2B,00,00,00,01,00,00,00,FFFF
1760,00,01,02,26,00,B0,00,FFFF,FF,FF,01,00,1E,03,60,29,E0,2B,00,00,00,01,00,00,00,FFFF
1761,00,01,02,27,00,B0,00,FFFF,FF,FF,01,00,1F,03,60,29,E0,2B,00,00,00,01,00,00,00,FFFF
1762,00,01,02,27,00,B0,00,FFFF,FF,FF,01,00,1F,03,60,29,E0,2B,00,00,00,01,00,00,00,FFFF
1763,00,01,02,28,00,B0,00,FFFF,FF,FF,01,00,20,04,80,29,E0,2B,00,00,00,01,00,00,00,FFFF
1764,00,01,02,28,00,B0,00,FFFF,FF,FF,01,00,20,04,80,29,E0,2B,00,00,00,01,00,00,00,FFFF
1765,00,01,02,29,00,B0,00,FFFF,FF,FF,01,00,21,04,80,29,E0,2B,00,00,00,01,00,00,00,FFFF
1766,00,01,02,29,00,B0,00,FFFF,FF,FF,01,00,21,04,80,29,E0,2B,00,00,00,01,00,00,00,FFFF
1767,00,01,02,2A,00,B0,00,FFFF,FF,FF,01,00,22,04,80,29,E0,2B,00,00,00,01,00,00,00,FFFF
1768,00,01,02,2A,00,B0,00,FFFF,FF,FF,01,00,22,04,80,29,E0,2B,00,00,00,01,00,00,00,FFFF
1769,00,01,02,2B,00,B0,00,FFFF,FF,FF,01,00,23,04,80,29,E0,2B,00,00,00,01,00,00,00,FFFF
1770,00,01,02,2B,00,B0,00,FFFF,FF,FF,01,00,23,04,80,29,E0,2B,00,00,00,01,00,00,00,FFFF
1771,00,01,02,2C,00,B0,00,FFFF,FF,FF,01,00,24,04,80,29,E0,2B,00,00,00,01,00,00,00,FFFF
1772,00,01,02,2C,00,B0,00,FFFF,FF,FF,01,00,24,04,80,29,E0,2B,00,00,00,01,00,00,00,FFFF
1773,00,01,02,2D,00,B0,00,FFFF,FF,FF,01,00,25,04,80,29,E0,2B,00,00,00,01,00,00,00,FFFF
1774,00,01,02,2D,00,B0,00,FFFF,FF,FF,01,00,25,04,80,29,E0,2B,00,00,00,01,00,00,00,FFFF
1775,00,01,02,2E,00,B0,00,FFFF,FF,FF,01,00,26,04,80,29,E0,2B,00,00,00,01,00,00,00,FFFF
1776,00,01,02,2E,00,B0,00,FFFF,FF,FF,01,00,26,04,80,29,E0,2B,00,00,00,01,00,00,00,FFFF
1777,00,01,02,2F,00,B0,00,FFFF,FF,FF,01,00,27,04,80,29,E0,2B,00,00,00,01,00,00,00,FFFF
1778,00,01,02,2F,00,B0,00,FFFF,FF,FF,01,00,27,04,80,29,E0,2B,00,00,00,01,00,00,00,FFFF
1779,00,01,02,30,00,B0,00,FFFF,FF,FF,01,00,28,05,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1780,00,01,02,30,00,B0,00,FFFF,FF,FF,01,00,28,05,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1781,00,01,02,31,00,B0,00,FFFF,FF,FF,01,00,29,05,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1782,00,01,02,31,00,B0,00,FFFF,FF,FF,01,00,29,05,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1783,00,01,02,32,00,B0,00,FFFF,FF,FF,01,00,2A,05,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1784,00,01,02,32,00,B0,00,FFFF,FF,FF,01,00,2A,05,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1785,00,01,02,33,00,B0,00,FFFF,FF,FF,01,00,2B,05,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1786,00,01,02,33,00,B0,00,FFFF,FF,FF,01,00,2B,05,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1787,00,01,02,34,00,B0,00,FFFF,FF,FF,01,00,2C,05,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1788,00,01,02,34,00,B0,00,FFFF,FF,FF,01,00,2C,05,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1789,00,01,02,35,00,B0,00,FFFF,FF,FF,01,00,2D,05,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1790,00,01,02,35,00,B0,00,FFFF,FF,FF,01,00,2D,05,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1791,00,01,02,36,00,B0,00,FFFF,FF,FF,01,00,2E,05,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1792,00,01,02,36,00,B0,00,FFFF,FF,FF,01,00,2E,05,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1793,00,01,02,37,00,B0,00,FFFF,FF,FF,01,00,2F,05,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1794,00,01,02,37,00,B0,00,FFFF,FF,FF,01,00,2F,05,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1795,00,01,02,38,00,B0,00,FFFF,FF,FF,01,00,30,06,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1796,00,01,02,38,00,B0,00,FFFF,FF,FF,01,00,30,06,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1797,00,01,02,39,00,B0,00,FFFF,FF,FF,01,00,31,06,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1798,00,01,02,39,00,B0,00,FFFF,FF,FF,01,00,31,06,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1799,00,01,02,3A,00,B0,00,FFFF,FF,FF,01,00,32,06,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1800,00,01,02,3A,00,B0,00,FFFF,FF,FF,01,00,32,06,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1801,00,01,02,3B,00,B0,00,FFFF,FF,FF,01,00,33,06,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1802,00,01,02,3B,00,B0,00,FFFF,FF,FF,01,00,33,06,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1803,00,01,02,3C,00,B0,00,FFFF,FF,FF,01,00,34,06,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1804,00,01,02,3C,00,B0,00,FFFF,FF,FF,01,00,34,06,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1805,00,01,02,3D,00,B0,00,FFFF,FF,FF,01,00,35,06,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1806,00,01,02,3D,00,B0,00,FFFF,FF,FF,01,00,35,06,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
1807,00,01,02,3E,00,B0,00,FFFF,FF,FF,01,00,36,06,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
