frame,gameMode,phase,subphase,curVScroll,demoLineTextIndex,demoNTWraps,lineCounter,lineAttrIndex,lineDst,attrDst,switchReq,subphase2Hits,lineRecordHit,demoLineSelected,planeLineDst,attrRecordHit,attrLineDst,lineAdvanced,attrAdvanced,ntWrapped
1880,00,01,02,45,01,00,3D,07,29E0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1881,00,01,02,45,01,00,3D,07,29E0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1882,00,01,02,46,01,00,3E,07,29E0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1883,00,01,02,46,01,00,3E,07,29E0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1884,00,01,02,47,01,00,3F,07,29E0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1885,00,01,02,47,01,00,3F,07,29E0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1886,00,01,02,48,01,00,40,08,2A00,2BE0,00,10,1,01,2900,0,FFFF,1,0,0
1887,00,01,02,48,01,00,40,08,2A00,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1888,00,01,02,49,01,00,41,08,2A00,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1889,00,01,02,49,01,00,41,08,2A00,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1890,00,01,02,4A,01,00,42,08,2A00,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1891,00,01,02,4A,01,00,42,08,2A00,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1892,00,01,02,4B,01,00,43,08,2A00,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1893,00,01,02,4B,01,00,43,08,2A00,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1894,00,01,02,4C,01,00,44,08,2A00,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1895,00,01,02,4C,01,00,44,08,2A00,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1896,00,01,02,4D,01,00,45,08,2A00,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1897,00,01,02,4D,01,00,45,08,2A00,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1898,00,01,02,4E,01,00,46,08,2A00,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1899,00,01,02,4E,01,00,46,08,2A00,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1900,00,01,02,4F,01,00,47,08,2A00,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1901,00,01,02,4F,01,00,47,08,2A00,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1902,00,01,02,50,01,00,48,09,2A20,2BE8,00,10,0,01,FFFF,0,FFFF,1,1,0
1903,00,01,02,50,01,00,48,09,2A20,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1904,00,01,02,51,01,00,49,09,2A20,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1905,00,01,02,51,01,00,49,09,2A20,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1906,00,01,02,52,01,00,4A,09,2A20,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1907,00,01,02,52,01,00,4A,09,2A20,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1908,00,01,02,53,01,00,4B,09,2A20,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1909,00,01,02,53,01,00,4B,09,2A20,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1910,00,01,02,54,01,00,4C,09,2A20,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1911,00,01,02,54,01,00,4C,09,2A20,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1912,00,01,02,55,01,00,4D,09,2A20,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1913,00,01,02,55,01,00,4D,09,2A20,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1914,00,01,02,56,01,00,4E,09,2A20,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1915,00,01,02,56,01,00,4E,09,2A20,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1916,00,01,02,57,01,00,4F,09,2A20,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1917,00,01,02,57,01,00,4F,09,2A20,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1918,00,01,02,58,02,00,50,0A,2A40,2BE8,00,10,0,02,FFFF,0,FFFF,1,0,0
1919,00,01,02,58,02,00,50,0A,2A40,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1920,00,01,02,59,02,00,51,0A,2A40,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1921,00,01,02,59,02,00,51,0A,2A40,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1922,00,01,02,5A,02,00,52,0A,2A40,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1923,00,01,02,5A,02,00,52,0A,2A40,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1924,00,01,02,5B,02,00,53,0A,2A40,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1925,00,01,02,5B,02,00,53,0A,2A40,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1926,00,01,02,5C,02,00,54,0A,2A40,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1927,00,01,02,5C,02,00,54,0A,2A40,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1928,00,01,02,5D,02,00,55,0A,2A40,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1929,00,01,02,5D,02,00,55,0A,2A40,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1930,00,01,02,5E,02,00,56,0A,2A40,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1931,00,01,02,5E,02,00,56,0A,2A40,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1932,00,01,02,5F,02,00,57,0A,2A40,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1933,00,01,02,5F,02,00,57,0A,2A40,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1934,00,01,02,60,03,00,58,0B,2A60,2BE8,00,10,0,03,FFFF,0,FFFF,1,0,0
1935,00,01,02,60,03,00,58,0B,2A60,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1936,00,01,02,61,03,00,59,0B,2A60,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1937,00,01,02,61,03,00,59,0B,2A60,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1938,00,01,02,62,03,00,5A,0B,2A60,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1939,00,01,02,62,03,00,5A,0B,2A60,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1940,00,01,02,63,03,00,5B,0B,2A60,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1941,00,01,02,63,03,00,5B,0B,2A60,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1942,00,01,02,64,03,00,5C,0B,2A60,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1943,00,01,02,64,03,00,5C,0B,2A60,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1944,00,01,02,65,03,00,5D,0B,2A60,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1945,00,01,02,65,03,00,5D,0B,2A60,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1946,00,01,02,66,03,00,5E,0B,2A60,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1947,00,01,02,66,03,00,5E,0B,2A60,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1948,00,01,02,67,03,00,5F,0B,2A60,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1949,00,01,02,67,03,00,5F,0B,2A60,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1950,00,01,02,68,03,00,60,0C,2A80,2BE8,00,10,0,03,FFFF,0,FFFF,1,0,0
1951,00,01,02,68,03,00,60,0C,2A80,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1952,00,01,02,69,03,00,61,0C,2A80,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1953,00,01,02,69,03,00,61,0C,2A80,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1954,00,01,02,6A,03,00,62,0C,2A80,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1955,00,01,02,6A,03,00,62,0C,2A80,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1956,00,01,02,6B,03,00,63,0C,2A80,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1957,00,01,02,6B,03,00,63,0C,2A80,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1958,00,01,02,6C,03,00,64,0C,2A80,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1959,00,01,02,6C,03,00,64,0C,2A80,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1960,00,01,02,6D,03,00,65,0C,2A80,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1961,00,01,02,6D,03,00,65,0C,2A80,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1962,00,01,02,6E,03,00,66,0C,2A80,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1963,00,01,02,6E,03,00,66,0C,2A80,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1964,00,01,02,6F,03,00,67,0C,2A80,2BE8,00,10,0,FF,FFFF,0,FFFF,0,0,0
1965,00,01,02,6F,03,00,67,0C,2A80,2BE8,00,0,0,FF,FFFF,0,FFFF,0,0,0
1966,00,01,02,70,03,00,68,0D,2AA0,2BF0,00,10,0,03,FFFF,0,FFFF,1,1,0
1967,00,01,02,70,03,00,68,0D,2AA0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1968,00,01,02,71,03,00,69,0D,2AA0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1969,00,01,02,71,03,00,69,0D,2AA0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1970,00,01,02,72,03,00,6A,0D,2AA0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1971,00,01,02,72,03,00,6A,0D,2AA0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1972,00,01,02,73,03,00,6B,0D,2AA0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1973,00,01,02,73,03,00,6B,0D,2AA0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1974,00,01,02,74,03,00,6C,0D,2AA0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1975,00,01,02,74,03,00,6C,0D,2AA0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1976,00,01,02,75,03,00,6D,0D,2AA0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1977,00,01,02,75,03,00,6D,0D,2AA0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1978,00,01,02,76,03,00,6E,0D,2AA0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1979,00,01,02,76,03,00,6E,0D,2AA0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1980,00,01,02,77,03,00,6F,0D,2AA0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1981,00,01,02,77,03,00,6F,0D,2AA0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1982,00,01,02,78,03,00,70,0E,2AC0,2BF0,00,10,0,03,FFFF,0,FFFF,1,0,0
1983,00,01,02,78,03,00,70,0E,2AC0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1984,00,01,02,79,03,00,71,0E,2AC0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1985,00,01,02,79,03,00,71,0E,2AC0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1986,00,01,02,7A,03,00,72,0E,2AC0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1987,00,01,02,7A,03,00,72,0E,2AC0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1988,00,01,02,7B,03,00,73,0E,2AC0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1989,00,01,02,7B,03,00,73,0E,2AC0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1990,00,01,02,7C,03,00,74,0E,2AC0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1991,00,01,02,7C,03,00,74,0E,2AC0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1992,00,01,02,7D,03,00,75,0E,2AC0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1993,00,01,02,7D,03,00,75,0E,2AC0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1994,00,01,02,7E,03,00,76,0E,2AC0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1995,00,01,02,7E,03,00,76,0E,2AC0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1996,00,01,02,7F,03,00,77,0E,2AC0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1997,00,01,02,7F,03,00,77,0E,2AC0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1998,00,01,02,80,03,00,78,0F,2AE0,2BF0,00,10,0,03,FFFF,0,FFFF,1,0,0
1999,00,01,02,80,03,00,78,0F,2AE0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2000,00,01,02,81,03,00,79,0F,2AE0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2001,00,01,02,81,03,00,79,0F,2AE0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2002,00,01,02,82,03,00,7A,0F,2AE0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2003,00,01,02,82,03,00,7A,0F,2AE0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2004,00,01,02,83,03,00,7B,0F,2AE0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2005,00,01,02,83,03,00,7B,0F,2AE0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2006,00,01,02,84,03,00,7C,0F,2AE0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2007,00,01,02,84,03,00,7C,0F,2AE0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2008,00,01,02,85,03,00,7D,0F,2AE0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2009,00,01,02,85,03,00,7D,0F,2AE0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2010,00,01,02,86,03,00,7E,0F,2AE0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2011,00,01,02,86,03,00,7E,0F,2AE0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2012,00,01,02,87,03,00,7F,0F,2AE0,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2013,00,01,02,87,03,00,7F,0F,2AE0,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2014,00,01,02,88,03,00,80,10,2B00,2BF0,00,10,1,03,2A00,0,FFFF,1,0,0
2015,00,01,02,88,03,00,80,10,2B00,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2016,00,01,02,89,03,00,81,10,2B00,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2017,00,01,02,89,03,00,81,10,2B00,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2018,00,01,02,8A,03,00,82,10,2B00,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2019,00,01,02,8A,03,00,82,10,2B00,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2020,00,01,02,8B,03,00,83,10,2B00,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2021,00,01,02,8B,03,00,83,10,2B00,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2022,00,01,02,8C,03,00,84,10,2B00,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2023,00,01,02,8C,03,00,84,10,2B00,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2024,00,01,02,8D,03,00,85,10,2B00,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2025,00,01,02,8D,03,00,85,10,2B00,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2026,00,01,02,8E,03,00,86,10,2B00,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2027,00,01,02,8E,03,00,86,10,2B00,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2028,00,01,02,8F,03,00,87,10,2B00,2BF0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2029,00,01,02,8F,03,00,87,10,2B00,2BF0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2030,00,01,02,90,03,00,88,11,2B20,2BF8,00,10,0,03,FFFF,0,FFFF,1,1,0
2031,00,01,02,90,03,00,88,11,2B20,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2032,00,01,02,91,03,00,89,11,2B20,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2033,00,01,02,91,03,00,89,11,2B20,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2034,00,01,02,92,03,00,8A,11,2B20,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2035,00,01,02,92,03,00,8A,11,2B20,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2036,00,01,02,93,03,00,8B,11,2B20,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2037,00,01,02,93,03,00,8B,11,2B20,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2038,00,01,02,94,03,00,8C,11,2B20,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2039,00,01,02,94,03,00,8C,11,2B20,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2040,00,01,02,95,03,00,8D,11,2B20,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2041,00,01,02,95,03,00,8D,11,2B20,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2042,00,01,02,96,03,00,8E,11,2B20,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2043,00,01,02,96,03,00,8E,11,2B20,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2044,00,01,02,97,03,00,8F,11,2B20,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2045,00,01,02,97,03,00,8F,11,2B20,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2046,00,01,02,98,04,00,90,12,2B40,2BF8,00,10,0,04,FFFF,0,FFFF,1,0,0
2047,00,01,02,98,04,00,90,12,2B40,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2048,00,01,02,99,04,00,91,12,2B40,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2049,00,01,02,99,04,00,91,12,2B40,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2050,00,01,02,9A,04,00,92,12,2B40,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2051,00,01,02,9A,04,00,92,12,2B40,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2052,00,01,02,9B,04,00,93,12,2B40,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2053,00,01,02,9B,04,00,93,12,2B40,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2054,00,01,02,9C,04,00,94,12,2B40,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2055,00,01,02,9C,04,00,94,12,2B40,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2056,00,01,02,9D,04,00,95,12,2B40,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2057,00,01,02,9D,04,00,95,12,2B40,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2058,00,01,02,9E,04,00,96,12,2B40,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2059,00,01,02,9E,04,00,96,12,2B40,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2060,00,01,02,9F,04,00,97,12,2B40,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2061,00,01,02,9F,04,00,97,12,2B40,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2062,00,01,02,A0,04,00,98,13,2B60,2BF8,00,10,0,04,FFFF,0,FFFF,1,0,0
2063,00,01,02,A0,04,00,98,13,2B60,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2064,00,01,02,A1,04,00,99,13,2B60,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2065,00,01,02,A1,04,00,99,13,2B60,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2066,00,01,02,A2,04,00,9A,13,2B60,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2067,00,01,02,A2,04,00,9A,13,2B60,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2068,00,01,02,A3,04,00,9B,13,2B60,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2069,00,01,02,A3,04,00,9B,13,2B60,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2070,00,01,02,A4,04,00,9C,13,2B60,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2071,00,01,02,A4,04,00,9C,13,2B60,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2072,00,01,02,A5,04,00,9D,13,2B60,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2073,00,01,02,A5,04,00,9D,13,2B60,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2074,00,01,02,A6,04,00,9E,13,2B60,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2075,00,01,02,A6,04,00,9E,13,2B60,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2076,00,01,02,A7,04,00,9F,13,2B60,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2077,00,01,02,A7,04,00,9F,13,2B60,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2078,00,01,02,A8,04,00,A0,14,2B80,2BF8,00,10,0,04,FFFF,0,FFFF,1,0,0
2079,00,01,02,A8,04,00,A0,14,2B80,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2080,00,01,02,A9,04,00,A1,14,2B80,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2081,00,01,02,A9,04,00,A1,14,2B80,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2082,00,01,02,AA,04,00,A2,14,2B80,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2083,00,01,02,AA,04,00,A2,14,2B80,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2084,00,01,02,AB,04,00,A3,14,2B80,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2085,00,01,02,AB,04,00,A3,14,2B80,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2086,00,01,02,AC,04,00,A4,14,2B80,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2087,00,01,02,AC,04,00,A4,14,2B80,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2088,00,01,02,AD,04,00,A5,14,2B80,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2089,00,01,02,AD,04,00,A5,14,2B80,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2090,00,01,02,AE,04,00,A6,14,2B80,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2091,00,01,02,AE,04,00,A6,14,2B80,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2092,00,01,02,AF,04,00,A7,14,2B80,2BF8,00,10,0,FF,FFFF,0,FFFF,0,0,0
2093,00,01,02,AF,04,00,A7,14,2B80,2BF8,00,0,0,FF,FFFF,0,FFFF,0,0,0
2094,00,01,02,B0,04,00,A8,15,2BA0,23C0,00,10,0,04,FFFF,0,FFFF,1,1,0
2095,00,01,02,B0,04,00,A8,15,2BA0,23C0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2096,00,01,02,B1,04,00,A9,15,2BA0,23C0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2097,00,01,02,B1,04,00,A9,15,2BA0,23C0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2098,00,01,02,B2,04,00,AA,15,2BA0,23C0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2099,00,01,02,B2,04,00,AA,15,2BA0,23C0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2100,00,01,02,B3,04,00,AB,15,2BA0,23C0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2101,00,01,02,B3,04,00,AB,15,2BA0,23C0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2102,00,01,02,B4,04,00,AC,15,2BA0,23C0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2103,00,01,02,B4,04,00,AC,15,2BA0,23C0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2104,00,01,02,B5,04,00,AD,15,2BA0,23C0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2105,00,01,02,B5,04,00,AD,15,2BA0,23C0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2106,00,01,02,B6,04,00,AE,15,2BA0,23C0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2107,00,01,02,B6,04,00,AE,15,2BA0,23C0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2108,00,01,02,B7,04,00,AF,15,2BA0,23C0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2109,00,01,02,B7,04,00,AF,15,2BA0,23C0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2110,00,01,02,B8,04,00,B0,16,2000,23C0,00,10,0,04,FFFF,0,FFFF,1,0,0
2111,00,01,02,B8,04,00,B0,16,2000,23C0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2112,00,01,02,B9,04,00,B1,16,2000,23C0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2113,00,01,02,B9,04,00,B1,16,2000,23C0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2114,00,01,02,BA,04,00,B2,16,2000,23C0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2115,00,01,02,BA,04,00,B2,16,2000,23C0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2116,00,01,02,BB,04,00,B3,16,2000,23C0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2117,00,01,02,BB,04,00,B3,16,2000,23C0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2118,00,01,02,BC,04,00,B4,16,2000,23C0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2119,00,01,02,BC,04,00,B4,16,2000,23C0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2120,00,01,02,BD,04,00,B5,16,2000,23C0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2121,00,01,02,BD,04,00,B5,16,2000,23C0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2122,00,01,02,BE,04,00,B6,16,2000,23C0,00,10,0,FF,FFFF,0,FFFF,0,0,0
2123,00,01,02,BE,04,00,B6,16,2000,23C0,00,0,0,FF,FFFF,0,FFFF,0,0,0
2124,00,01,02,BF,04,00,B7,16,2000,23C0,00,10,0,FF,FFFF,0,FFFF,0,0,0
